ACBD6	0.734565422822853
ACBD7	0.977338142985458
ACCN1	1
ACCN2	1
ACCN3	1
ACCN4	1
ACCN5	1
ACCS	0.977338142985458
ACCSL	1
ACD	0.854368216388063
ACE	0.99840940061711
ACE2	1
ACER1	1
ACER2	1
ACER3	0.734565422822853
ACHE	0.98586124103835
ACIN1	0.950902615126671
ACLY	0.98586124103835
ACMSD	1
ACN9	1
ACO1	0.977338142985458
ACO2	1
ACOT1	0.98586124103835
ACOT11	1
ACOT12	1
ACOT13	0.262350157929867
ACOT2	1
ACOT4	1
ACOT6	1
ACOT7	1
ACOT8	0.99840940061711
ACOT9	1
ACOX1	0.99840940061711
ACOX2	0.977338142985458
ACOX3	0.977338142985458
ACOXL	1
ACP1	0.99840940061711
ACP2	1
ACP5	1
ACP6	0.99840940061711
ACPL2	1
ACPP	1
ACPT	1
ACR	1
ACRBP	1
ACRC	0.98586124103835
ACRV1	1
ACSBG1	1
ACSBG2	1
ACSF2	0.99840940061711
ACSF3	0.98586124103835
ACSL1	1
ACSL3	0.98586124103835
ACSL4	1
ACSL5	1
ACSL6	0.98586124103835
ACSM1	1
ACSM2A	1
ACSM2B	1
ACSM3	1
ACSM4	1
ACSM5	0.98586124103835
ACSS1	1
ACSS2	0.854368216388063
ACSS3	1
ACTA1	0.977338142985458
ACTA2	1
ACTB	0.98586124103835
ACTBL2	1
ACTC1	1
ACTG1	1
ACTG2	1
ACTL6A	0.950902615126671
ACTL6B	1
ACTL7A	1
ACTL7B	1
ACTL8	1
ACTL9	1
ACTN1	1
ACTN2	1
ACTN3	1
ACTN4	0.327279817921065
ACTR10	1
ACTR1A	1
ACTR1B	0.950902615126671
ACTR2	0.98586124103835
ACTR3	0.98586124103835
ACTR3B	1
ACTR3C	0.977338142985458
ACTR5	0.98586124103835
ACTR6	0.99840940061711
ACTR8	0.886573971862824
ACTRT1	1
ACTRT2	1
ACVR1	1
ACVR1B	0.99840940061711
ACVR1C	1
ACVR2A	1
ACVR2B	0.854368216388063
ACVRL1	1
ACY1	0.98586124103835
ACY3	1
ACYP1	0.977338142985458
ACYP2	0.98586124103835
ADA	0.99840940061711
ADAD1	1
ADAD2	0.98586124103835
ADAL	0.977338142985458
ADAM10	0.977338142985458
ADAM11	1
ADAM12	1
ADAM15	0.950902615126671
ADAM17	0.99840940061711
ADAM18	1
ADAM19	1
ADAM2	1
ADAM20	1
ADAM21	1
ADAM22	1
ADAM23	1
ADAM28	0.977338142985458
ADAM29	1
ADAM30	1
ADAM32	0.950902615126671
ADAM33	1
ADAM6	0.977338142985458
ADAM7	1
ADAM8	1
ADAM9	0.734565422822853
ADAMDEC1	1
ADAMTS1	0.98586124103835
ADAMTS10	1
ADAMTS12	1
ADAMTS13	1
ADAMTS14	1
ADAMTS15	1
ADAMTS16	1
ADAMTS17	1
ADAMTS18	1
ADAMTS19	1
ADAMTS2	1
ADAMTS20	1
ADAMTS3	0.98586124103835
ADAMTS4	0.99840940061711
ADAMTS5	1
ADAMTS6	1
ADAMTS7	1
ADAMTS8	0.977338142985458
ADAMTS9	1
ADAMTSL1	0.98586124103835
ADAMTSL2	1
ADAMTSL3	1
ADAMTSL4	0.950902615126671
ADAMTSL5	1
ADAP1	1
ADAP2	1
ADAR	0.854368216388063
ADARB1	1
ADARB2	1
ADAT1	1
ADAT2	0.98586124103835
ADAT3	0.98586124103835
ADC	1
ADCK1	0.977338142985458
ADCK2	0.977338142985458
ADCK4	0.501886605198143
ADCK5	0.98586124103835
ADCY1	1
ADCY10	1
ADCY2	0.99840940061711
ADCY3	1
ADCY4	1
ADCY5	1
ADCY6	1
ADCY7	1
ADCY8	1
ADCY9	1
ADCYAP1	1
ADCYAP1R1	1
ADD1	0.977338142985458
ADD2	1
ADD3	0.977338142985458
ADH1A	1
ADH1B	1
ADH1C	1
ADH4	1
ADH5	0.99840940061711
ADH6	1
ADH7	1
ADHFE1	1
ADI1	0.854368216388063
ADIG	1
ADIPOQ	1
ADIPOR1	0.98586124103835
ADIPOR2	0.854368216388063
ADK	0.612902418908571
ADM	0.977338142985458
ADM2	1
ADNP	0.98586124103835
ADNP2	1
ADO	0.977338142985458
ADORA1	1
ADORA2A	0.98586124103835
ADORA2B	1
ADORA3	1
ADPGK	1
ADPRH	0.98586124103835
ADPRHL1	0.977338142985458
ADPRHL2	0.854368216388063
ADRA1A	1
ADRA1B	0.99840940061711
ADRA1D	1
ADRA2A	1
ADRA2B	0.98586124103835
ADRA2C	0.98586124103835
ADRB1	1
ADRB2	1
ADRB3	0.99840940061711
ADRBK1	0.734565422822853
ADRBK2	0.734565422822853
ADRM1	1
ADSL	0.977338142985458
ADSS	1
ADSSL1	0.977338142985458
AEBP1	1
AEBP2	0.98586124103835
AEN	0.98586124103835
AES	0.98586124103835
AFAP1	1
AFAP1L1	0.98586124103835
AFAP1L2	1
AFF1	0.950902615126671
AFF2	0.98586124103835
AFF3	0.99840940061711
AFF4	0.977338142985458
AFG3L2	0.950902615126671
AFM	1
AFMID	0.99840940061711
AFP	1
AFTPH	0.854368216388063
AGA	1
AGAP1	0.977338142985458
AGAP11	1
AGAP2	0.99840940061711
AGAP3	0.977338142985458
AGAP4	0.977338142985458
AGAP5	0.98586124103835
AGAP6	0.977338142985458
AGAP7	0.977338142985458
AGAP8	0.977338142985458
AGBL1	1
AGBL2	1
AGBL3	1
AGBL4	1
AGBL5	0.98586124103835
AGER	1
AGFG1	0.886573971862824
AGFG2	1
AGGF1	0.98586124103835
AGK	0.977338142985458
AGL	1
AGMAT	1
AGPAT1	0.99840940061711
AGPAT2	0.977338142985458
AGPAT3	0.98586124103835
AGPAT4	1
AGPAT5	0.977338142985458
AGPAT6	0.262350157929867
AGPAT9	0.977338142985458
AGPHD1	1
AGPS	0.977338142985458
AGR2	1
AGR3	1
AGRN	1
AGRP	1
AGT	1
AGTPBP1	1
AGTR1	1
AGTR2	1
AGTRAP	1
AGXT	1
AGXT2	1
AGXT2L1	1
AGXT2L2	1
AHCTF1	0.99840940061711
AHCY	0.734565422822853
AHCYL1	0.99840940061711
AHCYL2	1
AHDC1	0.98586124103835
AHI1	0.734565422822853
AHNAK	1
AHNAK2	0.977338142985458
AHR	0.99840940061711
AHRR	1
AHSA1	0.950902615126671
AHSA2	0.98586124103835
AHSG	1
AHSP	1
AICDA	1
AIDA	0.98586124103835
AIF1	1
AIF1L	1
AIFM1	1
AIFM2	1
AIFM3	1
AIG1	1
AIM1	0.950902615126671
AIM1L	1
AIM2	1
AIMP1	0.99840940061711
AIMP2	0.950902615126671
AIP	0.950902615126671
AIPL1	1
AIRE	1
AJAP1	1
AK1	1
AK2	0.99840940061711
AK3	0.734565422822853
AK3L1	1
AK5	0.98586124103835
AK7	1
AKAP1	0.854368216388063
AKAP10	0.950902615126671
AKAP11	0.886573971862824
AKAP12	1
AKAP13	0.977338142985458
AKAP14	1
AKAP2	0.977338142985458
AKAP3	0.98586124103835
AKAP4	1
AKAP5	1
AKAP6	1
AKAP7	1
AKAP8	0.977338142985458
AKAP8L	1
AKAP9	0.98586124103835
AKD1	1
AKIRIN1	0.209324021161077
AKIRIN2	1
AKNA	1
AKNAD1	1
AKR1A1	0.99840940061711
AKR1B1	1
AKR1B10	0.98586124103835
AKR1B15	0.98586124103835
AKR1C1	0.98586124103835
AKR1C2	1
AKR1C3	0.98586124103835
AKR1C4	1
AKR1D1	1
AKR1E2	1
AKR7A2	1
AKR7A3	1
AKR7L	0.98586124103835
AKT1	0.886573971862824
AKT1S1	0.950902615126671
AKT2	0.406538592748986
AKT3	1
AKTIP	0.98586124103835
ALAD	0.977338142985458
ALAS1	0.98586124103835
ALAS2	1
ALB	1
ALCAM	1
ALDH16A1	1
ALDH18A1	0.98586124103835
ALDH1A1	1
ALDH1A2	0.98586124103835
ALDH1A3	0.977338142985458
ALDH1B1	0.950902615126671
ALDH1L1	1
ALDH1L2	1
ALDH2	0.98586124103835
ALDH3A1	1
ALDH3A2	0.950902615126671
ALDH3B1	1
ALDH3B2	1
ALDH4A1	0.98586124103835
ALDH5A1	0.854368216388063
ALDH6A1	0.977338142985458
ALDH7A1	0.977338142985458
ALDH8A1	0.950902615126671
ALDH9A1	0.262350157929867
ALDOA	0.98586124103835
ALDOB	1
ALDOC	1
ALG1	1
ALG10	0.98586124103835
ALG10B	0.99840940061711
ALG11	0.886573971862824
ALG12	1
ALG13	1
ALG14	1
ALG1L	1
ALG1L2	1
ALG2	1
ALG3	0.950902615126671
ALG5	0.366340724483874
ALG6	0.950902615126671
ALG8	0.501886605198143
ALG9	1
ALK	1
ALKBH1	0.977338142985458
ALKBH2	0.950902615126671
ALKBH3	0.98586124103835
ALKBH4	0.977338142985458
ALKBH5	0.99840940061711
ALKBH6	0.98586124103835
ALKBH7	1
ALKBH8	0.950902615126671
ALLC	1
ALMS1	0.99840940061711
ALMS1P	0.98586124103835
ALOX12	1
ALOX12B	1
ALOX12P2	0.977338142985458
ALOX15	1
ALOX15B	0.977338142985458
ALOX5	1
ALOX5AP	1
ALOXE3	1
ALPI	1
ALPK1	0.977338142985458
ALPK2	1
ALPK3	1
ALPL	1
ALPP	1
ALPPL2	1
ALS2	0.98586124103835
ALS2CL	0.977338142985458
ALS2CR11	1
ALS2CR12	1
ALS2CR4	1
ALS2CR8	1
ALX1	1
ALX3	1
ALX4	1
AMAC1	1
AMAC1L2	1
AMAC1L3	1
AMACR	0.854368216388063
AMBN	1
AMBP	1
AMBRA1	0.99840940061711
AMD1	1
AMDHD1	1
AMDHD2	1
AMELX	1
AMELY	1
AMFR	0.98586124103835
AMH	1
AMHR2	1
AMICA1	1
AMIGO1	0.98586124103835
AMIGO2	0.98586124103835
AMIGO3	0.977338142985458
AMMECR1	0.688632495781572
AMMECR1L	0.950902615126671
AMN	1
AMN1	0.950902615126671
AMOT	1
AMOTL1	0.98586124103835
AMOTL2	0.98586124103835
AMPD1	1
AMPD2	0.99840940061711
AMPD3	1
AMPH	0.977338142985458
AMT	0.977338142985458
AMTN	1
AMY1A	1
AMY1B	1
AMY1C	1
AMY2A	1
AMY2B	1
AMZ1	0.98586124103835
AMZ2	0.854368216388063
AMZ2P1	0.99840940061711
ANAPC1	0.98586124103835
ANAPC10	0.734565422822853
ANAPC11	0.98586124103835
ANAPC13	0.977338142985458
ANAPC16	0.977338142985458
ANAPC2	0.977338142985458
ANAPC4	0.977338142985458
ANAPC5	0.99840940061711
ANAPC7	0.734565422822853
ANG	0.950902615126671
ANGEL1	1
ANGEL2	1
ANGPT1	1
ANGPT2	1
ANGPT4	1
ANGPTL1	1
ANGPTL2	1
ANGPTL3	1
ANGPTL4	0.98586124103835
ANGPTL5	1
ANGPTL6	1
ANGPTL7	1
ANK1	0.99840940061711
ANK2	1
ANK3	1
ANKAR	0.99840940061711
ANKDD1A	1
ANKFN1	1
ANKFY1	0.98586124103835
ANKH	0.99840940061711
ANKHD1	1
ANKHD1-EIF4EBP3	1
ANKIB1	0.98586124103835
ANKK1	0.977338142985458
ANKLE1	1
ANKLE2	0.99840940061711
ANKMY1	0.886573971862824
ANKMY2	0.406538592748986
ANKRA2	0.977338142985458
ANKRD1	1
ANKRD10	0.98586124103835
ANKRD11	0.854368216388063
ANKRD12	0.950902615126671
ANKRD13A	0.99840940061711
ANKRD13B	0.854368216388063
ANKRD13C	0.99840940061711
ANKRD13D	0.854368216388063
ANKRD16	0.327279817921065
ANKRD17	0.734565422822853
ANKRD2	1
ANKRD20A1	1
ANKRD20A3	0.950902615126671
ANKRD20A4	1
ANKRD22	1
ANKRD23	0.98586124103835
ANKRD24	1
ANKRD26	0.99840940061711
ANKRD27	0.501886605198143
ANKRD28	0.501886605198143
ANKRD29	0.98586124103835
ANKRD30A	1
ANKRD30B	1
ANKRD32	0.977338142985458
ANKRD33	1
ANKRD34A	0.950902615126671
ANKRD34B	1
ANKRD35	0.98586124103835
ANKRD36	1
ANKRD36B	0.98586124103835
ANKRD36BP1	0.98586124103835
ANKRD37	1
ANKRD39	0.612902418908571
ANKRD40	0.950902615126671
ANKRD42	0.854368216388063
ANKRD43	1
ANKRD44	1
ANKRD45	0.99840940061711
ANKRD46	0.0209521823773733
ANKRD49	0.854368216388063
ANKRD5	1
ANKRD50	1
ANKRD52	0.99840940061711
ANKRD53	1
ANKRD54	0.854368216388063
ANKRD55	1
ANKRD56	1
ANKRD57	1
ANKRD58	1
ANKRD6	1
ANKRD7	1
ANKRD9	0.977338142985458
ANKS1A	1
ANKS1B	1
ANKS3	0.977338142985458
ANKS4B	1
ANKS6	1
ANKZF1	0.977338142985458
ANLN	1
ANO1	0.734565422822853
ANO10	0.98586124103835
ANO2	1
ANO3	0.99840940061711
ANO4	1
ANO5	1
ANO6	0.98586124103835
ANO7	1
ANO8	1
ANO9	1
ANP32A	1
ANP32B	1
ANP32C	1
ANP32D	1
ANP32E	0.262350157929867
ANPEP	1
ANTXR1	1
ANTXR2	1
ANUBL1	1
ANXA1	1
ANXA10	1
ANXA11	0.98586124103835
ANXA13	1
ANXA2	1
ANXA3	1
ANXA4	0.99840940061711
ANXA5	0.99840940061711
ANXA6	1
ANXA7	0.977338142985458
ANXA8	1
ANXA8L2	1
ANXA9	0.950902615126671
AOAH	1
AOC2	1
AOC3	1
AOX1	1
AP1AR	1
AP1B1	0.734565422822853
AP1G1	0.734565422822853
AP1G2	0.950902615126671
AP1M1	0.977338142985458
AP1M2	1
AP1S1	0.98586124103835
AP1S2	1
AP1S3	0.977338142985458
AP2A1	0.950902615126671
AP2A2	1
AP2B1	1
AP2M1	0.99840940061711
AP2S1	1
AP3B1	1
AP3B2	1
AP3D1	0.977338142985458
AP3M1	0.501886605198143
AP3M2	0.854368216388063
AP3S1	0.977338142985458
AP3S2	0.98586124103835
AP4B1	0.99840940061711
AP4E1	1
AP4M1	0.99840940061711
AP4S1	1
APAF1	0.98586124103835
APBA1	0.98586124103835
APBA2	1
APBA3	0.98586124103835
APBB1	1
APBB1IP	0.977338142985458
APBB2	0.977338142985458
APBB3	1
APC	1
APC2	1
APCDD1	1
APCDD1L	1
APCS	1
APEH	0.886573971862824
APEX1	0.99840940061711
APEX2	1
APH1A	0.130162910595084
APH1B	0.98586124103835
API5	0.977338142985458
APIP	0.327279817921065
APITD1	0.977338142985458
APLF	0.98586124103835
APLN	1
APLNR	0.98586124103835
APLP1	0.950902615126671
APLP2	0.977338142985458
APOA1	1
APOA1BP	0.99840940061711
APOA2	1
APOA4	1
APOA5	1
APOB	0.98586124103835
APOB48R	1
APOBEC1	1
APOBEC2	1
APOBEC3A	1
APOBEC3B	0.99840940061711
APOBEC3C	1
APOBEC3D	0.98586124103835
APOBEC3F	0.98586124103835
APOBEC3G	1
APOBEC3H	0.98586124103835
APOBEC4	1
APOC1	0.99840940061711
APOC2	1
APOC3	1
APOC4	1
APOD	1
APOE	0.99840940061711
APOF	1
APOH	1
APOL1	0.98586124103835
APOL2	0.98586124103835
APOL3	1
APOL4	1
APOL5	1
APOL6	1
APOLD1	0.98586124103835
APOM	1
APOO	0.99840940061711
APOOL	1
APP	1
APPBP2	0.612902418908571
APPL1	0.977338142985458
APPL2	0.99840940061711
APRT	1
APTX	0.977338142985458
AQP1	0.98586124103835
AQP10	1
AQP11	0.854368216388063
AQP12A	1
AQP12B	1
AQP2	1
AQP3	1
AQP4	1
AQP5	1
AQP6	1
AQP7	1
AQP8	1
AQP9	1
AQPEP	1
AQR	1
AR	1
ARAF	0.98586124103835
ARAP1	0.612902418908571
ARAP2	0.977338142985458
ARAP3	1
ARC	1
ARCN1	0.977338142985458
AREG	0.98586124103835
ARF1	0.977338142985458
ARF3	0.977338142985458
ARF4	0.886573971862824
ARF5	0.98586124103835
ARF6	1
ARFGAP1	0.98586124103835
ARFGAP2	0.950902615126671
ARFGAP3	0.977338142985458
ARFGEF1	1
ARFGEF2	1
ARFIP1	0.98586124103835
ARFIP2	1
ARFRP1	1
ARG1	1
ARG2	1
ARGFX	1
ARGLU1	1
ARHGAP1	0.977338142985458
ARHGAP10	0.98586124103835
ARHGAP11A	1
ARHGAP11B	1
ARHGAP12	1
ARHGAP15	1
ARHGAP17	0.612902418908571
ARHGAP18	0.98586124103835
ARHGAP19	0.977338142985458
ARHGAP20	1
ARHGAP21	1
ARHGAP22	1
ARHGAP23	0.950902615126671
ARHGAP24	1
ARHGAP25	1
ARHGAP26	1
ARHGAP27	1
ARHGAP28	0.99840940061711
ARHGAP29	1
ARHGAP30	0.99840940061711
ARHGAP31	0.98586124103835
ARHGAP32	0.977338142985458
ARHGAP33	0.854368216388063
ARHGAP35	1
ARHGAP36	1
ARHGAP39	0.99840940061711
ARHGAP4	1
ARHGAP42	0.950902615126671
ARHGAP5	1
ARHGAP6	0.98586124103835
ARHGAP8	1
ARHGAP9	1
ARHGDIA	0.98586124103835
ARHGDIB	0.977338142985458
ARHGDIG	1
ARHGEF1	0.854368216388063
ARHGEF10	1
ARHGEF10L	1
ARHGEF11	0.950902615126671
ARHGEF12	0.977338142985458
ARHGEF15	1
ARHGEF16	1
ARHGEF17	0.98586124103835
ARHGEF18	0.950902615126671
ARHGEF19	1
ARHGEF2	0.99840940061711
ARHGEF3	1
ARHGEF33	1
ARHGEF35	1
ARHGEF37	1
ARHGEF38	1
ARHGEF4	0.98586124103835
ARHGEF5	1
ARHGEF6	1
ARHGEF7	0.950902615126671
ARHGEF9	1
ARID1A	4.18167307488724e-07
ARID1B	0.87221753623798
ARID2	0.99840940061711
ARID3A	0.98586124103835
ARID3B	1
ARID3C	1
ARID4A	1
ARID4B	0.950902615126671
ARID5A	0.98586124103835
ARID5B	1
ARIH1	1
ARIH2	0.688632495781572
ARL1	0.854368216388063
ARL10	1
ARL11	1
ARL13A	1
ARL13B	0.98586124103835
ARL14	1
ARL15	1
ARL16	1
ARL17A	0.98586124103835
ARL17B	1
ARL2	0.99840940061711
ARL2BP	1
ARL3	1
ARL4A	1
ARL4C	0.886573971862824
ARL4D	1
ARL5A	1
ARL5B	0.977338142985458
ARL6	0.98586124103835
ARL6IP1	0.950902615126671
ARL6IP4	0.98586124103835
ARL6IP5	0.886573971862824
ARL6IP6	1
ARL8A	1
ARL8B	0.501886605198143
ARL9	0.99840940061711
ARMC1	0.98586124103835
ARMC10	0.99840940061711
ARMC2	1
ARMC3	1
ARMC4	1
ARMC5	0.950902615126671
ARMC6	0.977338142985458
ARMC7	0.950902615126671
ARMC8	0.99840940061711
ARMC9	1
ARMCX1	0.98586124103835
ARMCX2	1
ARMCX3	1
ARMCX5	0.99840940061711
ARMCX6	0.98586124103835
ARMS2	1
ARNT	0.209324021161077
ARNT2	1
ARNTL	0.977338142985458
ARNTL2	0.977338142985458
ARPC1A	0.950902615126671
ARPC1B	1
ARPC2	0.886573971862824
ARPC3	0.501886605198143
ARPC4	0.262350157929867
ARPC5	0.950902615126671
ARPC5L	1
ARPM1	1
ARPP19	0.977338142985458
ARPP21	1
ARR3	1
ARRB1	0.98586124103835
ARRB2	0.977338142985458
ARRDC1	0.977338142985458
ARRDC2	1
ARRDC3	0.977338142985458
ARRDC4	1
ARRDC5	1
ARSA	1
ARSB	1
ARSD	1
ARSE	0.98586124103835
ARSF	1
ARSG	0.99840940061711
ARSH	1
ARSI	1
ARSJ	1
ARSK	1
ART1	1
ART3	1
ART4	1
ART5	1
ARTN	1
ARV1	0.99840940061711
ARVCF	0.950902615126671
ARX	1
AS3MT	0.977338142985458
ASAH1	1
ASAH2	0.950902615126671
ASAH2B	0.98586124103835
ASAM	1
ASAP1	0.98586124103835
ASAP2	0.950902615126671
ASAP3	0.99840940061711
ASB1	1
ASB10	1
ASB11	1
ASB12	1
ASB13	0.734565422822853
ASB14	0.977338142985458
ASB15	1
ASB16	0.99840940061711
ASB17	1
ASB18	1
ASB2	1
ASB3	0.98586124103835
ASB4	1
ASB5	1
ASB6	1
ASB7	0.99840940061711
ASB8	0.950902615126671
ASB9	0.98586124103835
ASCC1	0.950902615126671
ASCC2	0.950902615126671
ASCC3	0.977338142985458
ASCL1	1
ASCL2	1
ASCL3	1
ASCL4	1
ASF1A	0.977338142985458
ASF1B	1
ASGR1	0.977338142985458
ASGR2	0.977338142985458
ASH1L	0.612902418908571
ASH2L	0.209324021161077
ASIP	1
ASL	0.977338142985458
ASMT	1
ASMTL	1
ASNA1	1
ASNS	0.98586124103835
ASNSD1	0.950902615126671
ASPA	1
ASPDH	1
ASPG	0.98586124103835
ASPH	0.977338142985458
ASPHD1	1
ASPHD2	0.98586124103835
ASPM	0.977338142985458
ASPN	0.977338142985458
ASPRV1	0.99840940061711
ASPSCR1	0.98586124103835
ASRGL1	0.98586124103835
ASS1	1
ASTE1	1
ASTL	0.98586124103835
ASTN1	1
ASTN2	1
ASXL1	0.262350157929867
ASXL2	0.0521094447715058
ASXL3	0.98586124103835
ASZ1	1
ATAD1	0.507989944410278
ATAD2	0.98586124103835
ATAD2B	0.977338142985458
ATAD3A	0.98586124103835
ATAD3B	0.98586124103835
ATAD3C	1
ATAD5	0.99840940061711
ATCAY	1
ATE1	0.977338142985458
ATF1	0.950902615126671
ATF2	0.977338142985458
ATF3	1
ATF4	0.977338142985458
ATF5	1
ATF6	0.100742849190482
ATF6B	0.98586124103835
ATF7	1
ATF7IP	1
ATF7IP2	1
ATG10	0.977338142985458
ATG12	0.98586124103835
ATG16L1	1
ATG16L2	0.854368216388063
ATG2A	1
ATG2B	1
ATG3	0.98586124103835
ATG4A	1
ATG4B	0.886573971862824
ATG4C	0.98586124103835
ATG4D	0.99840940061711
ATG5	0.734565422822853
ATG7	0.406538592748986
ATG9A	1
ATG9B	1
ATHL1	1
ATIC	1
ATL1	1
ATL2	0.98586124103835
ATL3	1
ATM	0.598148999057773
ATMIN	0.854368216388063
ATN1	0.977338142985458
ATOH1	1
ATOH7	1
ATOH8	1
ATOX1	1
ATP10A	1
ATP10B	1
ATP10D	1
ATP11A	1
ATP11B	0.99840940061711
ATP11C	1
ATP12A	1
ATP13A1	0.99840940061711
ATP13A2	0.98586124103835
ATP13A3	0.98586124103835
ATP13A4	0.99840940061711
ATP13A5	1
ATP1A1	0.98586124103835
ATP1A2	0.99840940061711
ATP1A3	0.98586124103835
ATP1A4	0.98586124103835
ATP1B1	1
ATP1B2	1
ATP1B3	0.98586124103835
ATP1B4	1
ATP2A1	0.950902615126671
ATP2A2	0.99840940061711
ATP2A3	1
ATP2B1	0.854368216388063
ATP2B2	1
ATP2B3	1
ATP2B4	1
ATP2C1	0.977338142985458
ATP2C2	1
ATP4A	1
ATP4B	1
ATP5A1	0.854368216388063
ATP5B	0.98586124103835
ATP5C1	0.165889712079637
ATP5D	1
ATP5E	1
ATP5EP2	1
ATP5F1	0.99840940061711
ATP5G1	1
ATP5G2	0.99840940061711
ATP5G3	1
ATP5H	0.950902615126671
ATP5I	0.977338142985458
ATP5J	0.977338142985458
ATP5J2	0.99840940061711
ATP5L	1
ATP5L2	1
ATP5O	0.950902615126671
ATP5S	1
ATP5SL	0.612902418908571
ATP6AP1	0.854368216388063
ATP6AP1L	1
ATP6AP2	1
ATP6V0A1	1
ATP6V0A2	0.98586124103835
ATP6V0A4	1
ATP6V0B	0.734565422822853
ATP6V0C	0.977338142985458
ATP6V0D1	0.950902615126671
ATP6V0D2	1
ATP6V0E1	0.977338142985458
ATP6V0E2	1
ATP6V1A	1
ATP6V1B1	1
ATP6V1B2	1
ATP6V1C1	0.057146930141396
ATP6V1C2	0.950902615126671
ATP6V1D	0.98586124103835
ATP6V1E1	0.854368216388063
ATP6V1E2	0.99840940061711
ATP6V1F	0.977338142985458
ATP6V1G1	1
ATP6V1G2	1
ATP6V1G3	1
ATP6V1H	0.977338142985458
ATP7A	1
ATP7B	0.977338142985458
ATP8A1	1
ATP8A2	0.99840940061711
ATP8B1	0.977338142985458
ATP8B2	1
ATP8B3	0.99840940061711
ATP8B4	0.977338142985458
ATP8B5P	0.98586124103835
ATP9A	0.98586124103835
ATP9B	1
ATPAF1	0.734565422822853
ATPAF2	0.977338142985458
ATPBD4	1
ATPIF1	1
ATR	0.98586124103835
ATRIP	1
ATRN	1
ATRNL1	1
ATRX	1
ATXN1	1
ATXN10	0.98586124103835
ATXN1L	0.950902615126671
ATXN2	0.406538592748986
ATXN2L	0.406538592748986
ATXN3	0.98586124103835
ATXN3L	1
ATXN7	0.977338142985458
ATXN7L1	0.98586124103835
ATXN7L2	0.99840940061711
ATXN7L3	0.99840940061711
ATXN7L3B	0.98586124103835
AUH	0.98586124103835
AUP1	0.950902615126671
AURKA	1
AURKAIP1	0.98586124103835
AURKB	1
AURKC	1
AUTS2	0.98586124103835
AVEN	1
AVIL	1
AVL9	0.854368216388063
AVP	1
AVPI1	1
AVPR1A	1
AVPR1B	1
AVPR2	1
AWAT1	1
AWAT2	1
AXIN1	1
AXIN2	0.98586124103835
AXL	0.98586124103835
AZGP1	1
AZI1	0.98586124103835
AZI2	0.950902615126671
AZIN1	0.165889712079637
AZU1	1
B2M	0.977338142985458
B3GALNT1	1
B3GALNT2	0.950902615126671
B3GALT1	1
B3GALT2	1
B3GALT4	1
B3GALT5	1
B3GALT6	1
